,teks,label,clean_teks
425,2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel,0,pin tcash silah pin nikmat layan tcash telkomsel
426,22nya mad. Aku bingung bkn laporannya ðŸ˜‚,0,nya mad bingung lapor
427,"aamiin, makasih semuanya moga cepat lulus juga",0,aamiin terimakasih moga cepat lulus
428,Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,0,aamiin terimakasih semuanyasemoga teman cepat nyusul moga urus lancar allahaamiin
429,Abis maghrib yaa,0,habis maghrib yaa
430,Ada belakang warkop deket indomaret gerum 500/bulan,0,warung kopi indomaret gum
431,Ada di bip yang studio fotonya gitu,0,bip studio foto
432,"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih",0,nama tau fungsi pakai sih
433,Ada diruangan nya tadi,0,ruang nya
434,Ada internet min alamatnya dmn?,0,internet min alamat mana
435,"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.",0,mbak harga jtbln fasilitas air hangat kamar mandi televisi televisi kabel wifi meja tdr lemari
436,Ada nya instagram,0,nya instagram
437,Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,0,asa sesal kuliah asa merhatin ngerangkul pribadi hmm
438,Ada semua di panduan pla..dishare di grup ini dan fb,0,pandu pladishare grup fb
439,Ada sih yg nikah muda tp (keliatan) bahagia  tp one of a million kayaknya kalo temen2 ku hmm,0,sih nikah muda bahagia one of a million kayak temen ku hmm
440,Ada teh dikpad  ini kontaknya ####,0,teh dikpad kontak
441,Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,0,kamar mandi kamar mandi
442,Ada yg lain kok ikan tahu tempe,0,ikan tempe
443,Ada yg nikah muda ada yg gagal nikah ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret) ada yg jagain jodoh org ada yg ah banyak lah wkwk,0,nikah muda gagal nikah pacar eh putus alesannya sayang nyakitin pret jagain jodoh orang ah wkwk
444,Ada yg tau ruangan pak daya yg di fpmipa b?,0,tau ruang daya fpmipa bb
445,Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8 tapi nanti diumumkan.,0,jam pagi jam umum
446,Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,0,aduh ge pusing lamar nyari butuh
447,Aigoo banyak banget chatnyaa aku baru liat hape hehehe,0,aigoo banget chatnyaa lihat hp hehehe
448,Airnya asa kurang lancar besok ku tanya papa yah,0,air asa lancar besok ku papa yah
449,Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw,0,ajakin soekarno hatta nama makan eatboss soekarno hatta wkwkw
450,Aku ada spagetti tp usah kaldaluarsa belum yah,0,spagetti kaldaluarsa yah
451,Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,0,bawa daging rebus apa mentah tinggal tulang wkwk
452,Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?,0,besok telat jam jam ya mulai
453,aku delete aja ya ntar nama1 pull dulu atau sync dulu ntar masukin yang nama1  baru push.,0,delete ya nama pull sync masukin nama push
454,Aku depan pasca skrng,0,pasca
455,Aku di pt. DI,0,pt
456,Aku dy wkwk makanya kurang direstui jg krna kejauhan,0,wkwk restu jauh
457,Aku ga enak euy bilang ke adiknya adiknya pengen ke pvj nama1  :(,0,enak euy bilang adik adik pvj nama
458,Aku ga ke upi sepertinya,0,upi
459,Aku ingin pagi tp masa berdua nama1 doang pake grab :( nunggu nama1 siang :(,0,pagi dua nama pakai grab nunggu nama siang
460,Aku jg blm berangkt wkwk,0,berangkt wkwk
461,Aku jg di rumah lg ga ada apa2 gara2 kulkas rusak :( biasanya suka nyetok sayur,0,rumah gara kulkas rusak suka nyetok sayur
462,Aku jg waktu itu foto tgl 17 juli katanya selesai 29 agustus :(,0,foto tanggal juli selesai agustus
463,aku kira bukan besoook :'(,0,besoook
464,Aku kumpul pon dulu dy kalo haris kerjanya dari sore mo pacaran dulu dy,0,kumpul pon haris kerja sore pacar
465,Aku mah plg kerumah ketemu ayah mama cukup kok :'),0,mah pulang rumah ketemu ayah mama
466,"Aku mah sering ditinggal jualan jd mau marah juga ntar alesannya ""duit kan buat km juga"" diem lgsg haha",0,mah tinggal jual marah alesannya duit diem langsung haha
467,Aku mau bawa balon sm coklat min. Mau nitip?,0,bawa balon cokelat min nitip
468,Aku mau nyari data yang dibutuhin dari tabel mana aja.,0,nyari data dibutuhin tabel
469,Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw mana dapet dikasih ini jg,0,geleh sendiiri lipstik merah wkkw dapet kasih
470,aku push yang updatenya itu udah di template sama adminLTE.,0,push updatenya template adminlte
471,Aku senin udah ke tempat kerja. Minggu2 depan aku gaktau bisa/ngga :(,0,senin kerja minggu tau bisangga
472,Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-,0,teh bawa celana jeans tua jilbab muda
473,Alhamdulillah makasih yaaa udah meluangkan waktu ðŸ˜˜,0,alhamdulillah terimakasih yaaa luang
474,Alhamdulillah puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan.,0,alhamdulillah puji syukur nikmat allah subhanahu wata ala nikmat hidup detik evaluasi sadar khilaf salah
475,Alhamdullilah sudah beres semua :)  Bagi yang mau keluar dari group dipersilahkan tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.,0,alhamdullilah beres group silah silah manfaat group diskusi topik kait skripsigemastikkerjaan
476,AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri,0,andipublishercompobnibank mandiri
477,Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..,0,pagi pagi ya bjam an jakarta
478,nama1  jg text dy text essay jawaban gt Jd misal nih ada murid sama guru si guru ngasih ujian nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu,0,nama text text essay nih murid guru si guru uji hasil uji murid dibandingin guru bener outputnya skor hasil uji
479,nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga,0,nama pakai db anomali nyesuain
480,nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,0,nama tambah table daftar ulang ird master samain ya pakai data pasien sql
481,Assalamualaikum akang teteh jangan lupa ya hari ini ada carrier day jam 10:30 exhibition fpmipa b :) (love) Hayuu teh ditungguuu,0,assalamualaikum akang teteh lupa ya carrier jam exhibition fpmipa bb love hayuu teh ditungguuu
482,Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.,0,assalamualaikum bu nama mhsi ilkom bimbing skripsi mohon maaf bu minggu kampus ap bu terima kasih
483,Assalamualaikum pak mau nanya seputar mobcom sp apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims ,0,assalamualaikum putar mobcom sp kuliah pas sp trims
484,assalamualaikum pak mohon maaf saya mau tanya pak apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya,0,assalamualaikum mohon maaf remedial dwm hadir online mohon maaf
485,Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.,0,assalamualaikum nama ilkom maaf ninggalin proposal meja printer terima kasih
486,Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4,0,assalamualaikum wr wb daftar uji pla tahap
487,Assalamu'alaikum nama1 mau minta bantuan.,0,assalamualaikum nama bantu
488,Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,0,assalamualaikum tau file nilai fb
489,Atau gaperlu ke kampus nama1  tolong kirimin kuncinya aja make jne cenah ip,0,kampus nama tolong kirimin kunci pakai jne cenah ip
490,Atuhlah aku telah meninggalkan yg nyaah jgn gitulah gais bisi teringat masa lalu ðŸ˜¢,0,atuhlah tinggal nyaah gitulah gais bis
491,atulah aku teh udh ngidam sate maranggi dr bulan puasa ó¾Œ¹ naha ka subang teu ngajakan ih,0,atulah teh ngidam sate maranggi puasa naha ka subang ngajakan ih
492,Ayam aja Pak terus satu paket itu sama isinya ap aja?,0,ayam paket isi ap
493,Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,0,ayam menu buada ayam bakarkremes cabai hijau lada hitam asam manis rica rica baberque isi nasiayamlalapansambal tempe air mineral gelas bumaaf bu paket sd tau anggar ya
494,Ayo nama1 semangat skripsian yaaah biar cpt lulus kerja dan cpt nikah wkwkwk,0,ayo nama semangat skripsi yaaah biar cepat lulus kerja cepat nikah wkwkwk
495,bagi yang sudah diuji segera diserahkan dgn dijilid bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..,0,uji serah jilid nunggu uji sabar tuk sesuai waktupenguji
496,Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx,0,tarik gemastik diskusi
497,Baik Pak berarti nanti Kamis kami ke kantor lagi,0,kamis kantor
498,Baik Pak bsk sekalian kami bawa form penilaian ya Pak dan berkas lainnya.,0,besok bawa form nilai ya berkas
499,Bali mah kudu berapa atuh duitnya,0,bal mah kudu atuh duit
500,Baru ngeh chatnya maafkan (maaf),0,ngeh chatnya maaf maaf
501,bebas nama1 terus nanti kalau ada tgl libur pajuin aja misal jadi kamis atau sabtu.,0,bebas nama tanggal libur pajuin kamis sabtu
502,Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?,0,bebas senin tuju kebapain program
503,Beli es kelapa depan d besto teh,0,beli es kelapa d besto teh
504,Belum de.. Saya kagi nyoba ngejar..,0,de kagi nyoba kejar
505,Belum diuji pa. Insya Allah siang hari ini mau ke kampus dan mudah2an pa eka nya ada.,0,uji pa insya allah siang kampus mudah pa eka nya
506,Bentar lg ke gik buru2 ga? Kalo buru2 nitip yg ngontrak ipc aj,0,bentar gik buru buru nitip kontrak ipc
507,Berarti saya ke palasari nya skrg .. abis itu langsung ke gik,0,palasari nya habis langsung gik
508,Besok aku kasihin softfilenya gpp?,0,besok kasihin softfilenya tidak-apa-apa
509,Besok dwm jadi ya praktikum weka. Bawa laptop.,0,besok dwm ya praktikum weka bawa laptop
510,besok jam berapaa? harus jadi ih udah 2 kali skip ðŸ˜,0,besok jam berapaa ih kali skip
511,Besok kekantor saya tunggu jam 9 ya..,0,besok kantor tunggu jam ya
512,Besok mau ke kampus lagi ga?,0,besok kampus
513,Besok saya ada rapat dinas.. Selasa aja ya...,0,besok rapat dinas selasa ya
514,Besok siang ya jam 2,0,besok siang ya jam
515,Besok yuk dua jam bih dari jam 4-6,0,besok yuk jam bih jam
516,beu atuh sekarang sambil nunggu yg pulang ppl,0,beu atuh nunggu pulang ppl
517,Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,0,biar rapih mad controllernya gabung bikin fungsi
518,biasana sih pak nama1 sampe jam 12 kan di kampus?,0,biasana sih nama jam kampus
519,Biasanya dia bukannya ke subang ya kalo weekend,0,subang ya weekend
520,Biasanya mah stasiun teh sebelum lewatin rel nama1,0,mah stasiun teh lewatin rel nama
521,Bimbingan lg nanti nama1 da,0,bimbing nama da
522,bebas nama1 terus nanti kalau ada tgl libur pajuin aja misal jadi kamis atau sabtu.,0,bebas nama tanggal libur pajuin kamis sabtu
523,Bisa bu...buka jam 11 bu,0,bubuka jam bu
524,Bisa kurang dari 15rb ga Pak sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015,0,acara bebek komar iti
525,bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,0,turun cegah remedial siap asalasalan
526,Bisi ga enak ga bantuin beberes ato masak2nya :(,0,bis enak bantuin beberes ato masak
527,Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,0,cek min banget gedorin
528,Blm beres sep. Malah byk bug,0,beres sep bug
529,Blm mad ntr sore td udh ktmu,0,mad sore ketemu
530,bntr lagi pulang,0,sebentar pulang
531,Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik ,0,sebentar sholat mel upinet kasih tau ya malas
532,Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,0,duaduanya pen hardcover usaha tanda tangan
533,Boleh bu kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.,0,bu pindah berat kabarin bu terima kasih
534,boleh install sendiri nanti juga saya bawa installernya.,0,install bawa installernya
535,Boleh minta alamat nya kalo dari gang softball kmna gtu,0,alamat nya gang softball mana
536,Boleh nitip coklat ke alhuda?,0,nitip cokelat alhuda
537,Boleh yang di depan ramen aa gpp jam 12.39 ya,0,ramen aa tidak-apa-apa jam ya
538,Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,0,besok kumpul euy vote besok
539,Btw magicomnya yg sedang Gais gaada yg gede,0,ngomong ngomong magicomnya gais
540,Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,0,bu maaf lupa jumat yakalau jumat buka jam bumau salat jumat dulumaaf upi ya
541,Bu mau mastiin ketemu di jica kan Bu?,0,bu ketemu jica bu
542,Buat yg mahasiswa baru,0,mahasiswa
543,bulan depan ada daging sapi mau dibakar dmna ? d pantai atau d rumah nama1 ?,0,daging sapi bakar mana d pantai d rumah nama
544,Cape sih tp da susah euy kalo udah pikiran gtu teh,0,capek sih da susah euy pikir teh
545,Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0,panggil na localhostsistemrumahsakitgerbangrawatdarurat
546,cari yang seken murah meriah kualiatasnya masih bagus kok,0,cari bekas murah riah kualiatasnya bagus
547,Ceritanya biasa aja. Tp tetep bikin nangis,0,cerita bikin nang
548,Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,0,coba prodi maaf lihatin jadwal sidang tulis suruh kumpul jam nuhun
549,Cobaan itu teh dy kadang cewe mah overthink dan overreact,0,coba teh kadang cewek mah overthink overreact
550,Cukup alquran sbgai pedoman bagi org2 yg beriman.,0,alquran pedoman orang iman
551,da gapapa public juga asal jangan ada yang dimasukin.,0,da apa publik dimasukin
552,Da sebenernya makan sama indomie ge cukup aku mah ðŸ˜‚,0,da sebenernya makan indomie ge mah
553,Dari pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pgi sma swamedia kang,0,pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pagi sma swamedia kang
554,Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,0,data pasien no medrec sdgkn daftar ulang pakai no register field isi daftar ulang beda tablenya beda
555,Derr ya jangan wacana kaka bunda,0,derr ya wacana kaka bunda
556,Di folder sql aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.,0,folder sql sql rawatdaruatsql tinggal sesuain we coba k ente jalanken urg mh jalan ngan load view mh error database soalna lieur gabungken database na
557,Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,0,kfc belok setiabudi pom bensin colok sih
558,Diagnosa mana? Di pasien_irj ga ada diagnosa,0,diagnosa pasien irj diagnosa
559,nama1 helmkuuuu.:'(,0,nama helmkuuuu
560,nama1 ntr aku ke kosan kamu yaaaaa,0,nama kosan yaaaaa
561,dikirim nya disatuin ?,0,kirim nya disatuin
562,nama1 dah selesei blm machine learningnya ?,0,nama selesei machine learningnya
563,nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,0,nama nomor ayu sms kl kosan yah
564,nama1 saya ke kosan yah mau nanya2 jg soal laporan.. boleh ga?,0,nama kosan yah lapor
565,nama1 minta controller dan view nya aja.,0,nama controller view nya
566,nama1 minta database kamu sama view dan controller yang ada js buat dropdown kotanya.,0,nama database view controller js dropdown kota
567,nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,0,nama pakai flash animasi pakai movie maker
568,nama1 di kosan gaaa? Mau numpang dooong,0,nama kosan gaaa numpang dooong
569,nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,0,nama mana tolong ss bisns proses nya
570,nama1 ke pt. inti?,0,nama pt inti
571,nama1 maapin baru buka line,0,nama maapin buka line
572,nama1 mau pergi ga? Kalo engga aku mau ke kosan,0,nama pergi kosan
573,nama1 note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?,0,nama note nama dinamic emil kembaliin nama gmana
574,nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,0,nama bikin makalah daftar isi langsung gmana
575,nama1,0,nama
576,Dilantai 2 ya tepat diruang skripsi,0,lantai ya ruang skripsi
577,Dimulai dari angka 0,0,angka
578,Dmana aja kang boleh hehe,0,mana kang hehe
579,Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,0,doa ya besok lancar cepat jam malam
580,Dr ciateul terus masa kekalapa lg (frown),0,ciateul kekalapa frown
581,Duh gusti disini ujan gede semoga di riung gak bocor yah gais,0,duh gusti hujan moga riung bocor yah gais
582,E& (gila) ada namakuuu. Kapan aku luluuus,0,e gila namakuuu luluuus
583,Edan edan nama1 semoga menjadi keluarga samawa ,0,edan edan nama moga keluarga samawa
584,Eh aku instances deh. Diload ga bs ,0,eh instances deh diload
585,Eh di kosan nama1 maksudnya buat temen nama1  buat september,0,eh kosan nama maksud temen nama september
586,Eh gatau td Bagus yang nanyai,0,eh tau bagus nanyai
587,Eh iyaa gais kadonya udah aku kasih yaa kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda,0,eh iyaa gais kado kasih yaa nama makasihh maaf salah minggu samarinda
588,Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,0,eh brati makan kali yamalem sma besok pagi
589,Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,0,eh jam pas malam habis mgrib takut pulang wk
590,emang berbayar nama1 .,0,emang bayar nama
591,Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,0,enakaa ajaaa antar cowok yaa dijmput nama
592,Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,0,tau sep kosan cek malam lihat
593,Engga teh aku udh siap mau brgkt ini. Aku td line teteh,0,teh brgkt line teteh
594,Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0,eta mah data dokter maksud urg teh si pasien teh meren pariksa ku dokter saha
595,nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya jgn copy paste semua.,0,nama lembar kamrin anto bab parafrase kalimat copy paste
596,nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0,nama jalan besok habis jumat ketemu kanto situs servis nya akses
597,Food Teh maksudnya bukan beras kan kang? ,0,food teh maksud beras kang
598,Ga ada birthday nya? Wkwk,0,ulang nya wkwk
599,Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0,gaaais menit nasabah btpn wkwk
600,Gaaais penamaannya kyk nama1 nih biar rapih,0,gaaais nama nama nih biar rapih
601,Gaada buat yg bukan temen mah,0,temen mah
602,Gaes gaes mau drakor gaes besok yawww,0,gaes gaes drakor gaes besok yawww
603,Gais aku sudah brgkt. Mau matiin hp,0,gais brgkt mati hp
604,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0,gais besok kke kantor ya nyerahin lapor tanda tangan paedi hard jilid lupa ya source lapor cd
605,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 ðŸ˜‚ðŸ˜‚,0,gais chat tolong baca paham biar ulg
606,Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,0,gais upi unisba pakai angkot pulang pergi
607,Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian daftar hadir form bimbingan. Sekalulian foto.,0,gais pergi kantor tanggal bawa form nilai daftar hadir form bimbing sekalulian foto
608,Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0,gais bapa balas sms bapa balas sms teh tia bilang kantor tia bilang kantor
609,Gais laporan 40 itu di bimbingan pembimbing lapangan?,0,gais lapor bimbing bimbing lapang
610,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0,gais tanyain pla ap pla selesai nilai kampus surat
611,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0,gadiabsen telat lebib menit da kaya
612,Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0,takut emang tau kwkw
613,gak. saya sih percaya aja dosa tanggung sendiri hehe. Nilai mobprog sudah selesai silahkan dicek.,0,sih percaya dosa tanggung hehe nilai mobprog selesai silah cek
614,Gampang da cuma tampilan doang.,0,gampang da tampil
615,Gara gara batman. Pdhl udh diulang,0,gara gara batman ulang
616,Gatau nuy suruh tunggu aja cenah belom diinvite2 sama apapa aku mah,0,tau nuy suruh tunggu cenah bom diinvite apapa mah
617,gatau tadi bapa nya keburu jumatan pokonya suruh ngumpul dlu gt katanya ,0,tau bapa nya keburu jumat poko suruh ngumpul
618,Geng hari ini mau jam brpa ? Respon yah...,0,geng jam respon yah
619,Gimana nuy menghadapi beliau?,0,nuy hadap beliau
620,Gpp kali beda beda sep,0,tidak-apa-apa kali beda beda sep
621,Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0,guys motor pergi kampus temenin ambil foto laaah unbearable
622,Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0,guys gabawa beras yaaa habis pasar beli berat banget bawa beras mohon lebih hehe
623,Guys di bdg ada studi foto yg gini gaaak,0,guys bandung studi foto gaaak
624,Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,0,guys numpang promosi bis butuh jual macbook air layar inch ram ssd garansi sisa jual jarang pakai harga pm
625,Guys  aku ganti template nya.,0,guys ganti template nya
